product_id,product_name,category,price,cost,sku,weight_kg,stock_quantity,supplier_id,created_date
827,Managed bandwidth-monitored monitoring,Sports,65.79,45.93,MAF-97125,19.12,57,320,2026-01-24
828,Balanced multi-state function,Food & Beverage,116.38,46.3,BXB-28048,15.07,288,400,2025-03-21
829,Down-sized systematic complexity,Home & Garden,478.47,268.13,HSG-53687,6.71,439,526,2025-01-27
830,Persevering tertiary open system,Home & Garden,351.01,167.18,UCB-50400,10.28,353,234,2024-05-14
831,Decentralized actuating throughput,Home & Garden,350.32,239.33,FTR-85994,21.96,266,332,2025-12-05
832,Team-oriented motivating policy,Home & Garden,59.9,37.91,TEO-84984,9.62,176,403,2024-09-17
833,Polarized systemic strategy,Health & Beauty,361.88,180.1,XMZ-04125,24.76,326,65,2025-04-12
834,Optional global emulation,Health & Beauty,292.72,144.69,NER-94197,4.22,244,321,2024-06-05
835,Assimilated coherent focus group,Home & Garden,400.52,181.62,BWO-13977,24.39,170,300,2025-06-15
836,Pre-emptive coherent initiative,Food & Beverage,245.17,123.58,LNS-18656,5.36,255,599,2024-06-17
837,Assimilated systematic superstructure,Health & Beauty,439.2,263.49,LUY-51595,6.36,317,437,2025-04-27
838,Devolved contextually-based methodology,Office Supplies,67.16,39.84,RGF-24144,11.19,47,483,2025-12-26
839,Re-engineered impactful system engine,Automotive,400.89,159.83,QGH-48373,0.95,121,697,2025-01-23
840,Operative maximized matrices,Electronics,193.32,67.58,ELY-02513,14.95,1,872,2025-08-13
841,Operative regional orchestration,Home & Garden,202.08,106.59,MTI-76425,1.84,313,331,2025-11-17
842,Open-source empowering open architecture,Clothing,436.31,207.42,XMT-26236,19.5,415,131,2024-07-30
843,Multi-lateral context-sensitive firmware,Food & Beverage,132.05,46.16,NLA-57709,22.17,192,872,2024-04-05
844,Team-oriented tangible workforce,Health & Beauty,252.99,113.39,JOM-09419,24.89,220,60,2025-09-17
845,Upgradable composite intranet,Home & Garden,79.74,50.57,FFR-67146,11.07,477,218,2025-05-22
846,Enhanced didactic core,Health & Beauty,123.62,74.6,QTH-30408,9.22,354,21,2024-10-09
847,Diverse even-keeled adapter,Health & Beauty,154.0,60.76,XVI-77332,16.84,34,192,2024-11-13
848,Optimized reciprocal benchmark,Toys,496.63,277.17,QFG-37461,16.54,7,426,2026-01-13
849,Multi-tiered real-time monitoring,Office Supplies,364.6,128.19,NOB-12197,15.03,413,560,2025-02-11
850,Polarized optimizing pricing structure,Clothing,220.04,147.38,EVK-77643,15.96,54,412,2025-04-14
851,Face-to-face solution-oriented system engine,Sports,321.69,210.45,YIB-49615,8.6,176,838,2025-10-28
852,Persevering analyzing conglomeration,Home & Garden,471.82,278.41,AOT-48921,16.17,229,321,2025-12-10
853,Robust user-facing architecture,Electronics,437.83,283.33,LBQ-56242,7.91,352,239,2024-08-02
854,Streamlined system-worthy attitude,Electronics,111.2,71.47,GOG-50395,20.14,192,361,2024-11-21
855,Inverse object-oriented core,Automotive,30.11,16.91,MVV-51660,0.62,56,722,2024-10-02
856,Multi-lateral value-added forecast,Sports,485.46,155.22,YBC-47160,10.58,104,459,2024-03-31
857,Streamlined bandwidth-monitored forecast,Home & Garden,469.07,234.82,UQK-76047,4.57,335,915,2025-07-19
858,Face-to-face static success,Books,356.16,174.89,BLG-95931,7.46,243,787,2024-11-09
859,Team-oriented content-based structure,Home & Garden,491.48,317.42,MZW-13656,19.99,37,43,2024-04-26
860,Distributed intermediate Graphical User Interface,Food & Beverage,267.3,83.41,KOR-22999,11.72,31,535,2024-05-04
861,Programmable zero tolerance firmware,Electronics,139.26,93.76,HPM-94972,1.84,433,263,2025-09-09
862,Multi-tiered multi-state groupware,Electronics,329.34,206.01,ZTO-05384,14.82,396,951,2024-05-18
863,Diverse user-facing conglomeration,Electronics,18.67,11.46,AWE-79723,6.3,234,674,2024-03-05
864,Down-sized holistic open system,Electronics,393.32,148.53,YXH-00303,14.24,5,817,2025-02-04
865,Assimilated multi-state migration,Food & Beverage,251.19,149.28,WLI-49038,13.97,167,513,2024-08-12
866,User-centric disintermediate moderator,Clothing,459.51,145.62,BNJ-51534,22.71,178,755,2024-03-10
867,Upgradable encompassing parallelism,Electronics,163.24,84.33,GCO-76929,18.72,187,486,2024-12-12
868,Function-based bottom-line focus group,Office Supplies,133.2,68.22,SYJ-32525,20.2,496,208,2026-01-20
869,Realigned encompassing ability,Clothing,259.94,94.37,ZRB-93155,15.91,412,959,2026-02-10
870,Exclusive intangible initiative,Health & Beauty,49.74,18.28,KNK-40442,19.48,106,655,2025-03-13
871,Devolved homogeneous Internet solution,Food & Beverage,417.88,246.66,WEI-34569,7.34,356,458,2025-03-17
872,Front-line responsive middleware,Sports,161.7,78.58,XGX-42978,16.73,345,438,2025-06-30
873,Extended asynchronous initiative,Sports,241.37,95.8,XHY-20851,0.64,71,861,2024-03-23
874,Object-based foreground help-desk,Health & Beauty,38.44,25.06,JOA-60149,3.71,10,792,2025-02-08
875,Face-to-face user-facing middleware,Clothing,472.37,188.98,RDQ-58325,11.69,481,176,2024-04-06
876,Managed non-volatile capacity,Clothing,50.27,24.98,CZG-98731,18.78,96,805,2025-09-30
877,Innovative bi-directional budgetary management,Food & Beverage,394.84,159.91,YGF-11299,21.27,348,262,2024-11-17
878,Vision-oriented logistical middleware,Clothing,176.0,64.77,NNZ-57516,6.08,142,543,2024-11-16
879,Balanced asynchronous approach,Books,41.22,22.04,PGB-54939,21.22,3,973,2024-05-22
880,Multi-layered static capability,Electronics,163.02,87.75,OOS-06926,14.84,424,264,2025-02-18
881,Mandatory real-time application,Health & Beauty,268.31,142.12,TUZ-78973,18.3,50,859,2025-05-08
882,Universal tangible support,Sports,136.87,81.95,QBZ-61187,3.1,388,442,2024-04-12
883,Programmable disintermediate projection,Sports,91.32,55.3,TUT-78329,1.04,423,444,2025-09-26
884,Polarized incremental challenge,Toys,13.89,7.71,VZV-76506,16.18,43,227,2025-02-13
885,Innovative zero-defect hierarchy,Office Supplies,342.5,226.35,BIF-33810,20.94,79,52,2025-05-25
886,Streamlined secondary Graphical User Interface,Office Supplies,365.14,172.23,TXE-71720,9.27,250,897,2026-01-15
887,Implemented contextually-based moratorium,Electronics,189.91,98.83,PKT-81986,20.38,418,677,2024-04-12
888,Cloned explicit productivity,Electronics,347.15,149.62,KZA-76279,5.3,228,70,2024-05-10
889,Networked 24/7 initiative,Health & Beauty,126.7,66.03,YMK-61158,5.71,462,999,2026-02-25
890,Universal optimal ability,Books,377.83,163.45,GMB-30705,3.14,104,585,2026-02-09
891,Compatible well-modulated neural-net,Health & Beauty,125.44,45.53,HHU-52973,10.97,322,120,2026-01-04
892,Re-contextualized human-resource approach,Toys,293.71,156.74,YNE-75608,6.85,10,37,2025-10-24
893,Cloned disintermediate synergy,Clothing,293.81,127.15,URW-89551,20.99,397,744,2024-06-27
894,Self-enabling actuating workforce,Office Supplies,117.77,42.33,DNM-17592,21.63,350,191,2025-05-22
895,Pre-emptive 6thgeneration frame,Sports,43.22,27.0,KNP-55626,6.08,88,653,2024-12-31
896,Front-line national standardization,Toys,13.69,5.17,WEO-79090,4.43,213,742,2025-04-23
897,Organic needs-based knowledgebase,Health & Beauty,301.2,96.62,JBX-63318,15.86,273,51,2024-03-23
898,Secured secondary time-frame,Sports,171.67,63.26,WLH-78176,4.41,179,499,2025-05-08
899,Persistent hybrid groupware,Books,28.02,18.33,ZCX-90373,15.42,13,29,2024-07-23
900,Progressive 4thgeneration toolset,Clothing,479.64,240.19,BWF-05898,23.33,445,555,2026-01-06
901,Configurable context-sensitive project,Sports,378.4,206.68,YHV-40835,9.85,386,453,2024-09-07
902,Profit-focused executive middleware,Clothing,71.66,24.44,KYN-17182,1.84,210,792,2025-05-07
903,Multi-tiered bottom-line array,Sports,47.7,25.64,FST-10270,21.64,387,790,2024-03-05
904,Compatible heuristic approach,Clothing,490.27,288.3,SSO-90714,21.77,120,319,2024-06-17
905,Triple-buffered mission-critical functionalities,Books,266.91,87.97,IZL-54566,13.67,181,563,2024-11-08
906,Progressive zero-defect time-frame,Home & Garden,416.81,164.28,EZM-61953,16.05,165,371,2024-12-14
907,Focused incremental pricing structure,Clothing,96.92,65.97,QIO-11186,0.37,133,376,2025-06-17
908,Re-contextualized hybrid core,Home & Garden,60.24,41.28,SFL-28185,17.04,96,644,2025-12-12
909,Intuitive 4thgeneration algorithm,Food & Beverage,218.95,153.16,FAN-57752,20.21,95,334,2026-01-28
910,Automated hybrid frame,Automotive,52.33,36.12,MYC-87488,3.82,194,916,2024-08-15
911,Up-sized 3rdgeneration project,Clothing,132.79,53.64,TOY-27870,12.89,2,506,2024-11-18
912,Proactive value-added flexibility,Office Supplies,117.38,61.36,EGE-49340,21.35,26,639,2025-02-24
913,Pre-emptive tertiary success,Health & Beauty,279.75,165.52,IPT-57680,24.44,402,760,2025-04-09
914,Grass-roots systemic synergy,Office Supplies,32.51,10.28,RXZ-16840,3.38,336,714,2024-12-05
915,Extended 3rdgeneration productivity,Books,26.85,10.77,EEW-99744,13.53,315,605,2026-01-27
916,Triple-buffered executive benchmark,Toys,461.14,190.41,PBX-47658,14.33,201,622,2024-06-07
917,Programmable regional benchmark,Home & Garden,57.02,28.03,ATN-22332,17.06,83,322,2025-10-28
918,Reverse-engineered fault-tolerant firmware,Office Supplies,401.79,257.57,IXL-17285,16.7,437,227,2025-06-11
919,Profound full-range ability,Electronics,96.39,42.37,RQB-82873,19.15,23,736,2025-03-02
920,Object-based solution-oriented info-mediaries,Food & Beverage,331.78,118.31,OOJ-40580,9.46,170,229,2025-06-04
921,Reduced didactic throughput,Health & Beauty,48.54,19.88,TVB-27618,4.76,448,689,2024-04-07
922,Programmable bandwidth-monitored monitoring,Clothing,68.43,37.67,ENY-01497,22.46,149,94,2024-04-06
923,Synchronized user-facing complexity,Sports,419.94,206.03,NJH-69497,5.5,456,229,2025-02-10
924,Digitized non-volatile info-mediaries,Clothing,388.88,117.88,TYC-99106,16.66,337,153,2025-04-08
925,Customizable exuding task-force,Electronics,218.55,106.2,UVA-24987,18.33,304,842,2025-08-08
926,Open-architected system-worthy initiative,Home & Garden,81.9,55.61,CCJ-87284,18.35,102,205,2024-07-21
927,Versatile heuristic system engine,Office Supplies,95.98,61.78,MMU-42015,1.19,485,715,2025-02-01
928,Phased neutral intranet,Home & Garden,474.3,212.64,AXW-73149,9.81,130,735,2024-04-21
929,Team-oriented mobile service-desk,Health & Beauty,38.62,18.57,NMR-02658,10.63,227,666,2024-11-17
930,Cross-platform multimedia contingency,Automotive,484.58,197.11,UDZ-92480,15.1,37,175,2026-02-25
931,Automated upward-trending Local Area Network,Food & Beverage,26.63,13.08,HQX-33707,12.15,267,563,2024-05-13
932,Robust value-added time-frame,Electronics,262.68,104.98,YKD-95660,20.61,208,526,2024-11-10
933,Team-oriented global installation,Sports,259.49,169.33,WDC-73090,8.91,304,790,2026-01-10
934,Extended composite adapter,Home & Garden,296.69,177.65,MCC-97952,15.53,12,450,2025-12-18
935,Enterprise-wide 5thgeneration throughput,Health & Beauty,406.44,236.95,KJW-02340,18.29,1,822,2025-02-09
936,Ergonomic methodical productivity,Office Supplies,493.71,199.4,WWM-42370,8.82,6,821,2024-06-29
937,Virtual dedicated superstructure,Sports,415.09,172.7,CVQ-09635,8.1,219,676,2026-02-15
938,User-friendly maximized Internet solution,Office Supplies,269.11,135.52,JWY-51018,5.65,484,474,2025-12-20
939,Multi-lateral incremental instruction set,Toys,47.43,22.08,BGT-65090,12.52,396,992,2024-06-25
940,Extended fault-tolerant algorithm,Food & Beverage,332.28,188.4,RAS-76213,21.8,293,281,2024-07-05
941,Open-source 3rdgeneration core,Electronics,471.55,203.57,PWI-70747,14.91,442,988,2024-05-21
942,Optimized optimal budgetary management,Books,190.88,124.57,BGI-63814,24.19,4,151,2024-06-30
943,Grass-roots value-added adapter,Sports,402.13,130.27,GLG-14280,11.21,164,358,2024-11-03
944,Universal didactic application,Sports,319.24,120.63,LDD-24748,8.22,356,58,2025-12-28
945,Persistent disintermediate initiative,Health & Beauty,480.94,308.74,DNM-27540,11.54,500,66,2024-03-14
946,Networked national service-desk,Sports,116.7,35.78,OYJ-02045,1.82,46,341,2025-03-25
947,Secured asymmetric monitoring,Home & Garden,330.98,190.25,OFI-28467,3.06,450,407,2025-05-29
948,Cross-platform background adapter,Books,200.38,133.44,PZC-86166,17.64,156,15,2025-08-22
949,Multi-tiered executive Local Area Network,Books,403.8,234.01,EYX-55427,4.05,235,846,2026-01-16
950,Customer-focused interactive utilization,Books,141.12,92.3,TQV-64328,9.52,5,588,2025-08-18
951,Progressive hybrid access,Toys,240.67,74.93,HKT-60097,12.12,180,118,2025-10-26
952,Versatile system-worthy intranet,Home & Garden,186.18,106.25,JDW-31667,2.75,183,215,2025-07-29
953,Visionary incremental core,Books,9.42,5.18,MGZ-31573,18.94,109,623,2024-09-08
954,Re-contextualized real-time model,Home & Garden,372.62,114.75,PBR-61755,4.78,270,225,2025-09-01
955,Exclusive systemic application,Home & Garden,362.39,219.44,FTX-71683,5.76,437,972,2024-06-11
956,Persevering real-time function,Food & Beverage,180.84,88.32,JMI-20747,6.07,292,886,2025-09-24
957,Profit-focused full-range leverage,Electronics,363.09,201.53,FMH-22219,9.86,247,696,2025-01-06
958,Profound foreground support,Sports,331.5,99.88,FPL-06157,22.81,202,577,2025-08-29
959,Optimized asymmetric database,Clothing,67.35,37.28,DXK-24489,14.84,171,342,2024-08-20
960,Persevering asymmetric data-warehouse,Health & Beauty,274.95,162.05,NWM-88763,0.99,493,674,2024-03-28
961,User-friendly dynamic ability,Books,191.93,131.06,QQY-28158,5.91,100,174,2025-10-01
962,Object-based holistic migration,Toys,261.71,152.86,ATL-66662,1.72,71,831,2025-07-06
963,Programmable 5thgeneration knowledgebase,Clothing,156.21,58.68,QGA-83548,2.26,0,906,2024-04-16
964,Secured modular instruction set,Books,462.2,154.86,IRK-33890,0.9,500,709,2024-05-21
965,Horizontal tangible portal,Food & Beverage,497.88,283.3,HCE-51974,9.09,380,791,2026-01-21
966,Balanced background infrastructure,Electronics,139.02,57.32,XNE-42172,12.0,114,472,2025-11-18
967,Customer-focused scalable implementation,Electronics,192.14,66.18,UEZ-15262,9.46,256,720,2026-01-06
968,Realigned scalable extranet,Toys,346.08,141.45,DNA-40626,18.22,222,748,2025-04-01
969,Seamless fault-tolerant synergy,Electronics,241.34,109.52,SJF-07386,14.42,153,20,2024-10-22
970,Versatile real-time flexibility,Health & Beauty,129.45,60.82,CUZ-83645,16.01,163,555,2024-11-20
971,Synergistic needs-based ability,Clothing,79.44,35.8,ZKU-70840,8.54,233,826,2025-04-24
972,Open-source intangible task-force,Home & Garden,96.02,52.38,IHV-74302,24.36,202,651,2024-05-17
973,Profit-focused heuristic capacity,Office Supplies,282.84,190.12,MEE-51167,1.4,41,837,2025-08-15
974,Configurable non-volatile knowledgebase,Office Supplies,116.7,44.25,KIK-10176,14.19,86,781,2025-06-03
975,Realigned responsive time-frame,Health & Beauty,473.02,232.42,KAB-90952,17.69,26,699,2024-07-10
976,Vision-oriented system-worthy model,Health & Beauty,375.19,223.41,FUQ-69667,22.4,212,375,2024-05-20
977,Streamlined dynamic contingency,Electronics,128.35,50.48,MDZ-15843,0.37,319,100,2024-11-15
978,Advanced actuating challenge,Automotive,472.83,190.29,VWV-21336,8.56,250,235,2024-12-19
979,Stand-alone systematic leverage,Home & Garden,261.75,117.5,VRQ-29759,4.92,445,370,2024-07-02
980,Automated bandwidth-monitored intranet,Automotive,252.76,121.67,BNT-54419,2.95,111,856,2025-06-11
981,Expanded analyzing utilization,Automotive,148.86,64.46,KJF-28364,18.81,28,525,2025-08-27
982,Integrated homogeneous matrices,Office Supplies,280.29,106.34,RAZ-59290,16.62,193,590,2024-03-21
983,Multi-channeled heuristic access,Toys,342.67,152.98,UWP-64114,15.33,64,569,2025-10-27
984,Automated bifurcated task-force,Home & Garden,91.02,52.39,WPL-43136,2.29,16,485,2024-07-16
985,Open-source multi-tasking portal,Home & Garden,499.1,175.45,EZJ-62020,15.73,213,717,2025-01-30
986,Cloned eco-centric Internet solution,Clothing,190.05,109.73,ESO-87906,12.33,88,888,2024-07-01
987,Open-architected local success,Electronics,202.86,103.75,SQS-14979,22.17,144,166,2025-07-10
988,Polarized contextually-based groupware,Home & Garden,210.87,134.72,QYL-18739,14.34,386,867,2025-03-06
989,Profound directional workforce,Clothing,200.57,138.7,CAU-06571,0.14,337,166,2025-08-08
990,Monitored upward-trending productivity,Automotive,462.3,272.66,UWZ-53013,14.23,246,425,2024-06-17
991,Public-key asymmetric flexibility,Toys,186.01,62.16,SQV-08044,19.97,173,456,2024-06-08
992,Versatile leadingedge standardization,Automotive,338.46,103.32,GGU-08917,11.95,255,220,2025-05-30
993,Horizontal attitude-oriented system engine,Toys,133.71,85.78,SLZ-48773,8.4,214,502,2025-09-12
994,Distributed multi-tasking circuit,Clothing,436.28,262.46,WAV-88545,24.76,9,756,2025-12-23
995,Function-based exuding hub,Health & Beauty,472.81,204.23,FLQ-84308,15.94,315,384,2024-04-21
996,Visionary demand-driven intranet,Toys,114.64,61.83,TRG-76777,24.4,124,79,2025-01-16
997,Extended background budgetary management,Food & Beverage,230.94,105.23,BPG-50589,5.52,179,224,2024-09-05
998,Reverse-engineered composite infrastructure,Food & Beverage,130.02,40.37,TKC-89100,16.31,214,206,2026-01-21
999,Persistent encompassing time-frame,Automotive,152.75,62.38,INP-12521,24.52,327,359,2024-05-09
1000,Switchable exuding ability,Toys,149.41,54.24,DKJ-16783,15.03,208,312,2024-04-01
